filename	factorName	cellLine	pos	whm.	whm..1	delta	height	height_norm	avg	bgr	sig_to_noise
H3K4me2-human_PC-3_ENCFF210QSO-flat80-peaklist.text	H3K4me2	PC-3	379	351	422	71	4.69058786742	4.5346028768	4.08377414704	2.41944183865	3.36407500036
H3K4me2-human_PC-3_ENCFF210QSO-flat80-peaklist.text	H3K4me2	PC-3	622	538	649	111	2.71099124453	2.55500625391	2.34611685317	1.23358348968	2.06861945205
H3K4me2-human_PC-3_ENCFF210QSO-flat80-peaklist.text	H3K4me2	PC-3	751	708	815	107	1.97138836773	1.81540337711	1.52961775878	0.535842714196	2.05635240033
H3K4me2-human_PC-3_ENCFF761QWW-flat80-peaklist.text	H3K4me2	PC-3	104	28	144	116	2.44885844749	2.37958333333	1.87435799867	0.820861872146	2.84982528295
H3K4me2-human_PC-3_ENCFF761QWW-flat80-peaklist.text	H3K4me2	PC-3	286	186	316	130	3.4959760274	3.42670091324	3.0472278138	1.55839041096	3.47606091466
H3K4me2-human_PC-3_ENCFF761QWW-flat80-peaklist.text	H3K4me2	PC-3	399	345	425	80	3.05890410959	2.98962899543	2.5844163989	1.51668093607	3.12570706783
H3K4me2-human_PC-9_ENCFF197USN-flat80-peaklist.text	H3K4me2	PC-9	369	56	668	612	4.77979009938	4.69886133556	3.47955318127	0.903083495867	11.6004480311
H3K4me2-human_PC-9_ENCFF591DAH-flat80-peaklist.text	H3K4me2	PC-9	247	75	480	405	7.64259492343	7.54172750157	6.01974454144	1.97195563247	15.7807417638
H3K4me2-human_PC-9_ENCFF591DAH-flat80-peaklist.text	H3K4me2	PC-9	592	484	697	213	4.86658275645	4.76571533459	4.07332757921	2.2479022446	6.70728518618
H3K4me2-human_PC-9_ENCFF917NQX-flat80-peaklist.text	H3K4me2	PC-9	245	89	300	211	7.62599643382	7.51466435914	6.59290347653	3.72777690371	7.85844585054
H3K4me2-human_PC-9_ENCFF917NQX-flat80-peaklist.text	H3K4me2	PC-9	370	304	407	103	7.73450283197	7.62317075729	7.11666369148	5.4527349486	4.89612107548
H3K4me2-human_PC-9_ENCFF917NQX-flat80-peaklist.text	H3K4me2	PC-9	575	480	671	191	4.71470526537	4.60337319069	4.20167268679	2.30366320537	5.18397990708
H3K4me2-human_PC-9_ENCFF988VXV-flat80-peaklist.text	H3K4me2	PC-9	370	75	543	468	4.3134792679	4.23610312739	3.21109205656	1.26160848099	10.3342685636
H3K4me2-human_PC-9_ENCFF988VXV-flat80-peaklist.text	H3K4me2	PC-9	602	547	693	146	2.66449105643	2.58711491591	2.28875814955	1.22668950409	4.95825763214
H3K4me2-human_smooth_muscle_cell_ENCFF289RTD-flat80-peaklist.text	H3K4me2	smooth_muscle_cell	231	51	460	409	4.28021220159	4.18936516357	3.22672687671	1.38870026525	8.10905230521
H3K4me2-human_smooth_muscle_cell_ENCFF289RTD-flat80-peaklist.text	H3K4me2	smooth_muscle_cell	489	464	669	205	2.74588859416	2.65504155615	2.28456937327	1.53328028294	4.46448005259
H3K4me2-human_smooth_muscle_cell_ENCFF590KCB-flat80-peaklist.text	H3K4me2	smooth_muscle_cell	245	77	323	246	1.5252017623	1.37867180448	1.08477043275	0.431108895506	2.82255324937
H3K4me2-human_smooth_muscle_cell_ENCFF590KCB-flat80-peaklist.text	H3K4me2	smooth_muscle_cell	380	327	411	84	1.2230860089	1.07655605107	1.05354348473	0.695526423339	1.60193773395
H3K4me2-human_smooth_muscle_cell_ENCFF826VXX-flat80-peaklist.text	H3K4me2	smooth_muscle_cell	245	84	329	245	1.54018726245	1.43644015945	1.07093791759	0.482370754921	3.47607471279
H3K4me2-human_smooth_muscle_cell_ENCFF826VXX-flat80-peaklist.text	H3K4me2	smooth_muscle_cell	371	333	405	72	1.17842464695	1.07467754396	1.06228324048	0.726908933593	1.33949327348
H3K4me2-human_smooth_muscle_cell_ENCFF988EOW-flat80-peaklist.text	H3K4me2	smooth_muscle_cell	231	48	450	402	4.19931675029	4.12492454416	3.27139322024	1.37318682883	6.96720534849
H3K4me2-human_smooth_muscle_cell_ENCFF988EOW-flat80-peaklist.text	H3K4me2	smooth_muscle_cell	489	454	675	221	2.99228059226	2.91788838612	2.37070222615	1.52043590017	5.11326604601
H3K4me3-human_A549_ENCFF335MIW-flat80-peaklist.text	H3K4me3	A549	104	32	139	107	3.04539862205	2.79167937992	2.05219668179	0.65563484252	2.77493080307
H3K4me3-human_A549_ENCFF335MIW-flat80-peaklist.text	H3K4me3	A549	289	176	322	146	3.52577509843	3.2720558563	2.94471533692	1.27503690945	1.98107559832
H3K4me3-human_A549_ENCFF524AKV-flat80-peaklist.text	H3K4me3	A549	263	75	436	361	19.0090744102	18.6492286751	12.2572921158	2.26421657592	17.3716364307
H3K4me3-human_A549_ENCFF649THN-flat80-peaklist.text	H3K4me3	A549	242	162	315	153	22.2165991903	21.8794197031	17.8341526894	5.27462887989	11.7960642235
H3K4me3-human_A549_ENCFF649THN-flat80-peaklist.text	H3K4me3	A549	398	355	432	77	14.0769230769	13.7397435897	10.9886328247	5.05769230769	7.28767467992
H3K4me3-human_A549_ENCFF688DMC-flat80-peaklist.text	H3K4me3	A549	104	24	144	120	5.33498349835	5.12911426278	3.93327797153	1.30987423067	4.84325337153
H3K4me3-human_A549_ENCFF688DMC-flat80-peaklist.text	H3K4me3	A549	242	186	313	127	6.95887967175	6.75301043618	5.60404297398	2.57657657658	4.62644481184
H3K4me3-human_A549_ENCFF688DMC-flat80-peaklist.text	H3K4me3	A549	400	346	428	82	5.32873963072	5.12287039515	4.34196674308	2.52702702703	3.83141314419
H3K4me3-human_A549_ENCFF688DMC-flat80-peaklist.text	H3K4me3	A549	575	544	640	96	2.89496922665	2.68909999108	2.45556278949	1.01875390242	1.92309121294
H3K4me3-human_A549_ENCFF689TXP-flat80-peaklist.text	H3K4me3	A549	103	25	152	127	2.23786501944	2.00889055302	1.65415950063	0.650096096888	3.37930579181
H3K4me3-human_A549_ENCFF689TXP-flat80-peaklist.text	H3K4me3	A549	269	183	320	137	2.68201630155	2.45304183513	2.31638631988	1.2762197062	2.9739728212
H3K4me3-human_A549_ENCFF689TXP-flat80-peaklist.text	H3K4me3	A549	402	362	422	60	2.45198647659	2.22301201017	2.10962199064	1.37831262659	2.62014819204
H3K4me3-human_A549_ENCFF689TXP-flat80-peaklist.text	H3K4me3	A549	566	544	643	99	1.52146853635	1.29249406993	1.29684134831	0.749673425783	1.39700031078
H3K4me3-human_A549_ENCFF970WKG-flat80-peaklist.text	H3K4me3	A549	116	28	150	122	4.33898216707	4.03611221191	3.01516049471	1.00792574825	2.68300898025
H3K4me3-human_A549_ENCFF970WKG-flat80-peaklist.text	H3K4me3	A549	239	181	310	129	6.32469496298	6.02182500782	4.45700562343	1.72390238815	3.52507963482
H3K4me3-human_A549_ENCFF970WKG-flat80-peaklist.text	H3K4me3	A549	395	371	421	50	4.02435081865	3.72148086349	3.44132165328	1.84344040046	1.90779625493
H3K4me3-human_A673_ENCFF824ESQ-flat80-peaklist.text	H3K4me3	A673	111	75	151	76	12.3615136298	12.0651936872	9.08776574932	2.36102941176	9.01138821406
H3K4me3-human_A673_ENCFF824ESQ-flat80-peaklist.text	H3K4me3	A673	271	188	302	114	15.787661406	15.4913414634	12.5773966066	5.19442252511	6.8361999939
H3K4me3-human_A673_ENCFF824ESQ-flat80-peaklist.text	H3K4me3	A673	400	352	422	70	10.0288737446	9.73255380201	7.92934305979	3.81215925395	5.88457063785
H3K4me3-human_ACC112_ENCFF132FVF-flat80-peaklist.text	H3K4me3	ACC112	41	27	70	43	2.27895839569	1.94833882071	1.72637706003	0.671655193056	1.36494880991
H3K4me3-human_ACC112_ENCFF132FVF-flat80-peaklist.text	H3K4me3	ACC112	241	190	306	116	3.03172702784	2.70110745286	2.09526465198	0.537613488975	1.85134729687
H3K4me3-human_astrocyte_of_the_cerebellum_ENCFF030OND-flat80-peaklist.text	H3K4me3	astrocyte_of_the_cerebellum	202	162	425	263	6.9117532214	6.52992581023	4.51516778484	0.747364310816	4.62591486716
H3K4me3-human_astrocyte_of_the_cerebellum_ENCFF796TQG-flat80-peaklist.text	H3K4me3	astrocyte_of_the_cerebellum	205	159	421	262	7.91848312929	7.57429680502	5.51836255531	1.15123917587	3.29470319006
H3K4me3-human_astrocyte_of_the_spinal_cord_ENCFF881EKI-flat80-peaklist.text	H3K4me3	astrocyte_of_the_spinal_cord	201	166	305	139	4.28180116268	4.03780076855	3.29010739974	1.23618090452	2.61894104034
H3K4me3-human_astrocyte_of_the_spinal_cord_ENCFF881EKI-flat80-peaklist.text	H3K4me3	astrocyte_of_the_spinal_cord	351	337	411	74	3.10937038132	2.86536998719	2.54713961967	1.36156271554	1.4014148943
H3K4me3-human_B_cell_ENCFF135VLA-flat80-peaklist.text	H3K4me3	B_cell	243	171	309	138	2.56546942487	2.31044555581	1.94668997696	0.619743123437	1.79399753757
H3K4me3-human_B_cell_ENCFF213PNH-flat80-peaklist.text	H3K4me3	B_cell	263	180	310	130	2.265625	1.93875	1.7738332755	0.459517045455	1.99831358513
H3K4me3-human_B_cell_ENCFF365RPE-flat80-peaklist.text	H3K4me3	B_cell	263	173	301	128	3.54819277108	3.23058598028	2.55682348846	0.837677984666	1.92775810123
H3K4me3-human_BE2C_ENCFF520STF-flat80-peaklist.text	H3K4me3	BE2C	120	40	152	112	1.75373134328	1.57060048594	1.25176161792	0.423464074974	1.69925209623
H3K4me3-human_BE2C_ENCFF520STF-flat80-peaklist.text	H3K4me3	BE2C	221	177	299	122	2.23481430059	2.05168344325	1.70816013523	0.69359597362	1.92276900461
H3K4me3-human_BE2C_ENCFF520STF-flat80-peaklist.text	H3K4me3	BE2C	390	353	423	70	1.67771607081	1.49458521347	1.25952451956	0.452707393266	1.74136717042
H3K4me3-human_BE2C_ENCFF834AUG-flat80-peaklist.text	H3K4me3	BE2C	104	37	143	106	1.55722154223	1.32115667075	1.0418701884	0.406517747858	1.48145425882
H3K4me3-human_bipolar_neuron_ENCFF132AQO-flat80-peaklist.text	H3K4me3	bipolar_neuron	245	185	412	227	2.02374068657	1.64671915711	1.52638999322	0.794364515244	3.01153317358
H3K4me3-human_bipolar_neuron_ENCFF533UUR-flat80-peaklist.text	H3K4me3	bipolar_neuron	245	185	413	228	2.10177830502	1.6941836875	1.55973842772	0.822020493776	3.53487801872
H3K4me3-human_brain_microvascular_endothelial_cell_ENCFF495RIM-flat80-peaklist.text	H3K4me3	brain_microvascular_endothelial_cell	262	88	434	346	12.1876934985	11.8197097523	8.36457450415	1.24535603715	9.53976567702
H3K4me3-human_brain_microvascular_endothelial_cell_ENCFF600QMV-flat80-peaklist.text	H3K4me3	brain_microvascular_endothelial_cell	261	157	435	278	8.1020625889	7.67977418208	6.13128514763	0.72332859175	5.60405032298
H3K4me3-human_breast_epithelium_ENCFF331GCD-flat80-peaklist.text	H3K4me3	breast_epithelium	190	92	312	220	2.14077922078	1.71349155844	1.74525180702	0.816222943723	2.85372730953
H3K4me3-human_breast_epithelium_ENCFF780VAU-flat80-peaklist.text	H3K4me3	breast_epithelium	228	75	320	245	2.17136865342	1.44349139073	1.77191891455	0.884729580574	2.53005510237
H3K4me3-human_bronchial_epithelial_cell_ENCFF637NQC-flat80-peaklist.text	H3K4me3	bronchial_epithelial_cell	277	185	320	135	14.9069478908	14.5453598015	11.7572525909	6.00961538462	5.15113456107
H3K4me3-human_bronchial_epithelial_cell_ENCFF637NQC-flat80-peaklist.text	H3K4me3	bronchial_epithelial_cell	349	324	403	79	14.2859801489	13.9243920596	12.3035980149	6.29094292804	4.56186819963
H3K4me3-human_bronchial_epithelial_cell_ENCFF641EBF-flat80-peaklist.text	H3K4me3	bronchial_epithelial_cell	264	158	442	284	17.1502932551	16.7097360704	11.9603385296	1.18511730205	8.47691857549
H3K4me3-human_Caco-2_ENCFF341RLM-flat80-peaklist.text	H3K4me3	Caco-2	273	28	450	422	74.7257834758	74.211965812	46.9419641955	6.71723646724	40.4808947179
H3K4me3-human_Caco-2_ENCFF341RLM-flat80-peaklist.text	H3K4me3	Caco-2	631	582	683	101	13.1346153846	12.6207977208	11.5891640132	8.93625356125	3.02647923911
H3K4me3-human_Caco-2_ENCFF341RLM-flat80-peaklist.text	H3K4me3	Caco-2	755	709	798	89	12.2357549858	11.7219373219	10.2987021209	4.64351851852	4.73913979217
H3K4me3-human_Caco-2_ENCFF674XPB-flat80-peaklist.text	H3K4me3	Caco-2	266	29	449	420	87.1262626263	86.715976431	55.2465510209	8.2196969697	42.7010629487
H3K4me3-human_Caco-2_ENCFF674XPB-flat80-peaklist.text	H3K4me3	Caco-2	660	626	685	59	14.978956229	14.5686700337	13.5289983165	11.2138047138	2.22387069551
H3K4me3-human_Caco-2_ENCFF674XPB-flat80-peaklist.text	H3K4me3	Caco-2	763	709	798	89	15.0648148148	14.6545286195	12.6539468762	6.24410774411	4.19769974169
H3K4me3-human_cardiac_fibroblast_ENCFF164NTR-flat80-peaklist.text	H3K4me3	cardiac_fibroblast	210	166	312	146	8.94850065189	8.64568448501	7.00320180223	2.20958279009	4.74877156922
H3K4me3-human_cardiac_fibroblast_ENCFF164NTR-flat80-peaklist.text	H3K4me3	cardiac_fibroblast	380	335	435	100	6.3987396784	6.09592351152	5.33253299254	2.59843546284	2.61311105781
H3K4me3-human_cardiac_mesoderm_ENCFF077DXF-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	101	62	138	76	57.1827852998	56.2225402966	39.6264705636	9.38313990974	22.3033250228
H3K4me3-human_cardiac_mesoderm_ENCFF077DXF-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	228	201	274	73	59.6656995487	58.7054545455	45.4731123774	22.6837524178	16.1594821203
H3K4me3-human_cardiac_mesoderm_ENCFF077DXF-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	347	331	369	38	38.6753707286	37.7151257253	30.6238737622	14.3067375887	10.8966504892
H3K4me3-human_cardiac_mesoderm_ENCFF077DXF-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	621	603	636	33	4.63636363636	3.67611863314	3.63548185232	1.7751450677	1.38533147472
H3K4me3-human_cardiac_mesoderm_ENCFF086ELU-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	103	53	136	83	69.9239809952	69.0390647662	46.7900248872	10.9202300575	23.0112165424
H3K4me3-human_cardiac_mesoderm_ENCFF086ELU-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	228	201	300	99	66.8582145536	65.9732983246	48.5868242061	19.5200050013	13.6660375765
H3K4me3-human_cardiac_mesoderm_ENCFF086ELU-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	347	317	409	92	53.6494123531	52.764496124	40.0486089264	11.668792198	11.7539931527
H3K4me3-human_cardiac_mesoderm_ENCFF086ELU-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	619	557	647	90	9.26531632908	8.38040010003	6.05079841389	1.89747436859	2.8629777639
H3K4me3-human_cardiac_mesoderm_ENCFF106QTW-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	103	66	139	73	16.8561046512	15.5956879845	12.3217250681	3.42829457364	3.574813836
H3K4me3-human_cardiac_mesoderm_ENCFF106QTW-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	228	196	300	104	15.7412790698	14.4808624031	12.2007013658	5.89849806202	2.69466228837
H3K4me3-human_cardiac_mesoderm_ENCFF106QTW-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	347	318	405	87	13.5654069767	12.3049903101	9.7929109408	3.85804263566	2.68599141517
H3K4me3-human_cardiac_mesoderm_ENCFF106QTW-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	1409	1383	1456	73	3.49757751938	2.23716085271	1.9946509009	-0.548449612403	1.42241669261
H3K4me3-human_cardiac_mesoderm_ENCFF119HXS-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	85	34	116	82	20.6585815603	20.2821914894	15.8281534649	7.90829787234	11.5148726467
H3K4me3-human_cardiac_mesoderm_ENCFF119HXS-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	273	161	409	248	36.2024113475	35.8260212766	25.5837506053	7.97808510638	21.0355608647
H3K4me3-human_cardiac_mesoderm_ENCFF119HXS-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	680	571	807	236	2.46056737589	2.08417730496	1.7531286471	0.501773049645	1.48654207752
H3K4me3-human_cardiac_mesoderm_ENCFF159DYU-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	101	57	139	82	60.1286727457	58.9493414387	40.5413019861	9.72188449848	18.2819898945
H3K4me3-human_cardiac_mesoderm_ENCFF159DYU-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	231	174	285	111	65.811550152	64.632218845	41.5015921262	10.282674772	19.77263119
H3K4me3-human_cardiac_mesoderm_ENCFF417LSS-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	273	115	429	314	29.3143812709	29.0818537984	18.1270207823	0.819119286511	27.2913079272
H3K4me3-human_cardiac_mesoderm_ENCFF417LSS-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	659	570	687	117	2.09874183787	1.86621436534	1.54493725385	0.704491161013	1.4152187106
H3K4me3-human_cardiac_mesoderm_ENCFF686UZV-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	102	69	138	69	14.1661506708	13.125748194	10.1022998673	2.58410732714	3.38033111058
H3K4me3-human_cardiac_mesoderm_ENCFF686UZV-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	223	200	239	39	16.0529755762	15.0125730994	14.0203388373	5.92432060544	2.33833681292
H3K4me3-human_cardiac_mesoderm_ENCFF686UZV-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	348	317	408	91	11.1768145855	10.1364121087	7.72831321697	2.5687994496	2.53882918355
H3K4me3-human_cardiac_mesoderm_ENCFF732IQY-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	273	43	424	381	24.7163043478	24.4627212733	13.680905499	0.324611801242	28.2815147772
H3K4me3-human_cardiac_mesoderm_ENCFF732IQY-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	594	571	687	116	1.51878881988	1.26520574534	1.06979946382	0.131327639752	1.45873941544
H3K4me3-human_cardiac_mesoderm_ENCFF762REY-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	102	75	137	62	15.3529411765	14.3359477124	11.5220458554	3.94444444444	4.63315557174
H3K4me3-human_cardiac_mesoderm_ENCFF762REY-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	223	199	239	40	19.5947712418	18.5777777778	17.1237047665	7.14052287582	5.33962992722
H3K4me3-human_cardiac_mesoderm_ENCFF762REY-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	345	312	416	104	13.6013071895	12.5843137255	9.72268907563	3.27450980392	3.95276920013
H3K4me3-human_cardiac_mesoderm_ENCFF867LTN-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	85	34	112	78	19.5639661757	19.3800272777	15.1109183258	7.63475177305	11.2826580382
H3K4me3-human_cardiac_mesoderm_ENCFF867LTN-flat80-peaklist.text	H3K4me3	cardiac_mesoderm	273	161	407	246	34.8970267321	34.7130878342	24.911075293	7.22149481724	21.8110090069
H3K4me3-human_cardiac_muscle_cell_ENCFF234NLC-flat80-peaklist.text	H3K4me3	cardiac_muscle_cell	258	41	488	447	3.07151147107	2.38704437237	1.9788564325	0.0939799624846	9.78344399113
H3K4me3-human_cardiac_muscle_cell_ENCFF497LWK-flat80-peaklist.text	H3K4me3	cardiac_muscle_cell	204	158	311	153	19.5095759234	18.9964056088	14.5483570807	4.6297879617	8.98299306458
H3K4me3-human_cardiac_muscle_cell_ENCFF497LWK-flat80-peaklist.text	H3K4me3	cardiac_muscle_cell	363	327	432	105	14.1159370725	13.6027667579	11.7156421805	5.3707250342	5.45614926684
H3K4me3-human_cardiac_muscle_cell_ENCFF724PZN-flat80-peaklist.text	H3K4me3	cardiac_muscle_cell	260	39	479	440	3.26695843861	2.60190790491	2.17695692382	0.106958696437	9.45999115263
H3K4me3-human_cardiac_muscle_cell_ENCFF940YCP-flat80-peaklist.text	H3K4me3	cardiac_muscle_cell	263	159	306	147	14.5697674419	14.1890633075	12.2080627139	4.15633074935	8.06422542091
H3K4me3-human_cardiac_muscle_cell_ENCFF940YCP-flat80-peaklist.text	H3K4me3	cardiac_muscle_cell	374	336	422	86	10.6024978467	10.2217937123	9.28504955102	4.80900086133	4.66481946683
H3K4me3-human_choroid_plexus_epithelial_cell_ENCFF188DSY-flat80-peaklist.text	H3K4me3	choroid_plexus_epithelial_cell	202	158	303	145	10.532967033	10.1642098378	7.56653620352	2.36159079016	4.74307985737
H3K4me3-human_choroid_plexus_epithelial_cell_ENCFF188DSY-flat80-peaklist.text	H3K4me3	choroid_plexus_epithelial_cell	375	336	450	114	6.16875981162	5.80000261643	5.09853707369	3.12231815803	1.47358745783
H3K4me3-human_choroid_plexus_epithelial_cell_ENCFF766QTD-flat80-peaklist.text	H3K4me3	choroid_plexus_epithelial_cell	200	52	511	459	6.30550401979	5.90252164502	3.83930083891	0.753014842301	4.00322323573
H3K4me3-human_DND-41_ENCFF646YIR-flat80-peaklist.text	H3K4me3	DND-41	71	37	147	110	1.65982608696	1.42434403162	1.26107979917	0.465675889328	1.59904356278
H3K4me3-human_DND-41_ENCFF646YIR-flat80-peaklist.text	H3K4me3	DND-41	217	180	287	107	1.86245059289	1.62696853755	1.50146157224	0.858450592885	1.4300828831
H3K4me3-human_DND-41_ENCFF817ZEY-flat80-peaklist.text	H3K4me3	DND-41	97	40	144	104	1.7766642806	1.57892595935	1.32353831265	0.530375649684	1.66783248993
H3K4me3-human_DND-41_ENCFF817ZEY-flat80-peaklist.text	H3K4me3	DND-41	230	173	281	108	1.99007189319	1.79233357194	1.59534291814	0.805016961813	1.66727913233
H3K4me3-human_endothelial_cell_of_umbilical_vein_ENCFF044MWV-flat80-peaklist.text	H3K4me3	endothelial_cell_of_umbilical_vein	201	54	411	357	4.69642857143	4.26933441558	2.69038625481	0.163555194805	2.94975843237
H3K4me3-human_endothelial_cell_of_umbilical_vein_ENCFF166CXH-flat80-peaklist.text	H3K4me3	endothelial_cell_of_umbilical_vein	201	156	368	212	2.91612554113	2.49564123377	2.04715921793	0.61553030303	1.66189888831
H3K4me3-human_epithelial_cell_of_esophagus_ENCFF043UPP-flat80-peaklist.text	H3K4me3	epithelial_cell_of_esophagus	267	168	430	262	10.5469153515	10.3239598278	8.19907214039	1.27776183644	6.79356236883
H3K4me3-human_epithelial_cell_of_esophagus_ENCFF449XPZ-flat80-peaklist.text	H3K4me3	epithelial_cell_of_esophagus	273	166	430	264	10.0461335096	9.55741969597	7.55861866379	1.05122273629	6.76594488688
H3K4me3-human_epithelial_cell_of_proximal_tubule_ENCFF563NFA-flat80-peaklist.text	H3K4me3	epithelial_cell_of_proximal_tubule	262	167	422	255	9.68431372549	9.36245098039	6.73690257353	1.09656862745	7.14982526833
H3K4me3-human_epithelial_cell_of_proximal_tubule_ENCFF563NFA-flat80-peaklist.text	H3K4me3	epithelial_cell_of_proximal_tubule	663	627	706	79	2.65098039216	2.32911764706	2.04916666667	0.709803921569	1.44602965469
H3K4me3-human_epithelial_cell_of_proximal_tubule_ENCFF666OIH-flat80-peaklist.text	H3K4me3	epithelial_cell_of_proximal_tubule	260	164	422	258	8.34287925697	8.0890247678	5.17236154775	0.789086687307	7.60086392614
H3K4me3-human_esophagus_muscularis_mucosa_ENCFF200QRK-flat80-peaklist.text	H3K4me3	esophagus_muscularis_mucosa	178	75	358	283	2.71549128329	2.09131223263	2.21265419577	0.986820179499	3.24112547271
H3K4me3-human_esophagus_muscularis_mucosa_ENCFF200QRK-flat80-peaklist.text	H3K4me3	esophagus_muscularis_mucosa	445	362	620	258	2.06183065514	1.43765160448	1.7154287135	0.897684639297	2.50195762587
H3K4me3-human_esophagus_muscularis_mucosa_ENCFF347UDF-flat80-peaklist.text	H3K4me3	esophagus_muscularis_mucosa	239	77	366	289	1.30498108816	1.18040581903	0.964258766165	0.448731451848	2.15902581976
H3K4me3-human_esophagus_muscularis_mucosa_ENCFF707NPK-flat80-peaklist.text	H3K4me3	esophagus_muscularis_mucosa	238	75	357	282	2.58892151755	2.0224234358	2.10028647799	0.965052337422	3.05759784614
H3K4me3-human_esophagus_muscularis_mucosa_ENCFF707NPK-flat80-peaklist.text	H3K4me3	esophagus_muscularis_mucosa	384	361	503	142	2.02767015583	1.46117207408	1.79853551933	1.09727182305	1.62923732037
H3K4me3-human_esophagus_muscularis_mucosa_ENCFF782EEN-flat80-peaklist.text	H3K4me3	esophagus_muscularis_mucosa	235	75	590	515	1.3402458119	1.14763058757	0.901988640901	0.175629539809	2.54904513632
H3K4me3-human_esophagus_squamous_epithelium_ENCFF298ZCR-flat80-peaklist.text	H3K4me3	esophagus_squamous_epithelium	246	75	560	485	2.69655561829	2.57710163749	1.7498617995	0.444685206098	6.17752654457
H3K4me3-human_esophagus_squamous_epithelium_ENCFF465UFV-flat80-peaklist.text	H3K4me3	esophagus_squamous_epithelium	233	75	568	493	2.59397154985	2.46204471148	1.73447485462	0.476204542847	6.10460964519
H3K4me3-human_esophagus_squamous_epithelium_ENCFF578GUI-flat80-peaklist.text	H3K4me3	esophagus_squamous_epithelium	248	75	422	347	4.70453283996	4.39531914894	3.56924230704	1.10693802035	6.60277909597
H3K4me3-human_esophagus_squamous_epithelium_ENCFF578GUI-flat80-peaklist.text	H3K4me3	esophagus_squamous_epithelium	500	474	517	43	2.51304347826	2.20382978723	2.280309688	1.89997687327	1.3212836695
H3K4me3-human_esophagus_squamous_epithelium_ENCFF578GUI-flat80-peaklist.text	H3K4me3	esophagus_squamous_epithelium	592	572	709	137	2.16047641073	1.8512627197	1.68494818271	0.727890841813	3.15582020714
H3K4me3-human_esophagus_squamous_epithelium_ENCFF989VSV-flat80-peaklist.text	H3K4me3	esophagus_squamous_epithelium	248	50	422	372	4.61517113784	4.30333024977	3.49778386362	1.03419287697	7.02468575357
H3K4me3-human_esophagus_squamous_epithelium_ENCFF989VSV-flat80-peaklist.text	H3K4me3	esophagus_squamous_epithelium	501	463	690	227	2.49620721554	2.18436632747	1.9065326939	0.803734967623	2.87449403984
H3K4me3-human_fibroblast_of_dermis_ENCFF223AJS-flat80-peaklist.text	H3K4me3	fibroblast_of_dermis	5330	5242	5497	255	3.11444652908	2.13151969981	1.57039340533	-0.136022514071	1.53527979513
H3K4me3-human_fibroblast_of_dermis_ENCFF223AJS-flat80-peaklist.text	H3K4me3	fibroblast_of_dermis	5735	5674	5766	92	3.4052532833	2.42232645403	2.18830317335	0.472795497186	1.88430014804
H3K4me3-human_fibroblast_of_gingiva_ENCFF305STT-flat80-peaklist.text	H3K4me3	fibroblast_of_gingiva	260	156	313	157	5.72331154684	5.35620915033	4.10246545876	0.668845315904	3.21404691065
H3K4me3-human_fibroblast_of_gingiva_ENCFF601GIY-flat80-peaklist.text	H3K4me3	fibroblast_of_gingiva	192	158	296	138	5.67880485528	5.25555555556	4.4652076658	1.30999066293	2.53138823175
H3K4me3-human_fibroblast_of_gingiva_ENCFF601GIY-flat80-peaklist.text	H3K4me3	fibroblast_of_gingiva	373	342	423	81	3.59103641457	3.16778711485	2.88007560748	1.6162464986	1.39862302591
H3K4me3-human_fibroblast_of_lung_ENCFF043MGA-flat80-peaklist.text	H3K4me3	fibroblast_of_lung	208	92	297	205	3.84297520661	3.29534883721	2.43570703357	0.719488756487	1.87849050798
H3K4me3-human_fibroblast_of_lung_ENCFF160GRT-flat80-peaklist.text	H3K4me3	fibroblast_of_lung	372	330	406	76	3.38200183655	2.92235996327	2.79626250701	1.52782369146	1.34618524002
